"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.49573682296303e-43,1.42532844144844,0.609,0.377,1.22567995144888e-38,"5","Cyb5a"
1.22162334412853e-41,2.28688455616263,0.2,0.05,1.76243599857423e-37,"5","Ano1"
5.91538831236441e-39,2.75712863348591,0.111,0.016,8.53413071824814e-35,"5","4833423E24Rik"
6.35365282776962e-37,1.7745902478841,0.276,0.096,9.16641493462323e-33,"5","Atp1b3"
1.20720855470597e-36,1.85753053044375,0.298,0.111,1.7416397818743e-32,"5","Por"
4.59938472060977e-36,1.87888117633234,0.239,0.076,6.63553233642372e-32,"5","App"
5.4847044129645e-35,1.44827960061805,0.474,0.247,7.91278305658388e-31,"5","Atp1a1"
5.47896797110327e-34,2.59996977529918,0.137,0.029,7.90450709191069e-30,"5","Krt5"
3.4217825642745e-33,2.44076006394045,0.128,0.026,4.93660570547883e-29,"5","Mgat4a"
3.92201991799136e-32,1.75931570142695,0.346,0.154,5.65829813568614e-28,"5","Clu"
1.43072747946697e-31,2.41274568777085,0.111,0.021,2.06411053462699e-27,"5","Gsta4"
1.99428148317152e-31,0.804591443567784,0.811,0.639,2.87714989577155e-27,"5","H2-D1"
2.06957952598567e-30,1.0548595910573,0.643,0.433,2.98578238213953e-26,"5","Atp11a"
2.32814948681911e-30,1.58564311805598,0.307,0.13,3.35882126463393e-26,"5","Alas1"
5.07533069513134e-30,2.35323690809152,0.107,0.02,7.32217959386599e-26,"5","Emb"
5.27704179370874e-30,2.16542770369579,0.141,0.034,7.6131881957836e-26,"5","Itgb4"
3.35341908470682e-29,1.37480813421182,0.354,0.165,4.83797771350653e-25,"5","Cited4"
4.03044030188235e-29,0.778566038087035,0.765,0.565,5.81471622352566e-25,"5","Cst3"
4.93447602763038e-29,0.554201873443928,0.994,0.985,7.11896856506235e-25,"5","Fth1"
4.9348924922347e-29,1.83273598002076,0.183,0.056,7.119569398547e-25,"5","Anxa2"
7.28988072144162e-29,0.663152485276899,0.876,0.755,1.05171109168238e-24,"5","Ppia"
7.93786668949372e-29,2.12427429564349,0.13,0.03,1.14519602729326e-24,"5","Hmgn3"
3.27776550862083e-28,1.66860005011657,0.25,0.096,4.72883229928728e-24,"5","Gm21718"
9.06378750746161e-28,2.42738103413925,0.124,0.029,1.30763262370149e-23,"5","Mgst1"
8.2501653688719e-27,2.2349994862078,0.109,0.023,1.19025135776715e-22,"5","Sulf2"
1.94471796731292e-26,1.10424996199668,0.448,0.249,2.80564461144236e-22,"5","Selenow"
3.93766574414877e-26,0.804044477398529,0.735,0.543,5.68087036908343e-22,"5","Itm2b"
7.5143899191108e-26,0.940837528063617,0.746,0.561,1.08410103363012e-21,"5","H2-K1"
8.19241771850295e-26,2.09908520886709,0.124,0.031,1.18192010424842e-21,"5","Lcn2"
9.26386365567375e-26,0.793917689270339,0.715,0.521,1.33649760960405e-21,"5","Myl6"
3.39692992089534e-25,0.592681042761164,0.83,0.702,4.9007507968757e-21,"5","Gpx4"
9.71825034691109e-25,2.24896188654535,0.113,0.027,1.40205197754886e-20,"5","Mfap3l"
1.63542916378076e-24,0.636614566947787,0.88,0.779,2.35943365458651e-20,"5","Ftl1"
1.7556030147357e-24,0.627699047495867,0.844,0.71,2.5328084693592e-20,"5","Prdx1"
8.56646482557541e-24,1.19664785969989,0.457,0.274,1.23588388038576e-19,"5","Cd9"
1.43424001319284e-23,2.01545422920778,0.107,0.025,2.06917806703331e-19,"5","Clmn"
7.15848655743772e-23,1.5343784452435,0.22,0.088,1.03275485564154e-18,"5","Tagln2"
8.44089974649425e-23,0.320341635194975,1,0.998,1.21776860642673e-18,"5","Rps20"
1.17042326017775e-22,1.79045083470696,0.146,0.045,1.68856963745843e-18,"5","Ephx1"
7.88585596870806e-22,0.701035170431351,0.744,0.605,1.13769244060551e-17,"5","Neat1"
7.9477012999735e-22,0.610155270140406,0.806,0.673,1.14661486654718e-17,"5","Psap"
1.37135196399062e-21,1.24701578972325,0.311,0.154,1.97844947844927e-17,"5","Atp6v1g1"
1.41544120210461e-21,0.547924459504683,0.754,0.587,2.04205702227633e-17,"5","Hspa8"
1.74815017058491e-21,0.664006183950855,0.798,0.674,2.52205625110285e-17,"5","Ptma"
5.34742844313993e-21,0.7451765136517,0.633,0.458,7.71473501491798e-17,"5","Aqp5"
6.43981388516747e-21,1.48713372592191,0.204,0.081,9.29071949213111e-17,"5","Cldn7"
1.12427280102342e-20,1.24554741570373,0.294,0.143,1.62198837003649e-16,"5","Ctsh"
1.60390239816872e-20,1.26428177438859,0.365,0.2,2.31394998983802e-16,"5","Ifitm3"
2.51720622584061e-20,1.84535581649765,0.106,0.028,3.63157342202025e-16,"5","Nrtn"
2.6530274553289e-20,1.25132373434307,0.435,0.267,3.827522709803e-16,"5","S100a6"
3.5185753514649e-20,0.389229763300369,0.98,0.943,5.07624865955842e-16,"5","Gpx1"
4.12101043709483e-20,1.48107751912794,0.187,0.072,5.94538175759672e-16,"5","Mapk3"
6.57709257174712e-20,0.320880403503916,0.996,0.989,9.48877145325957e-16,"5","Nupr1"
3.38310816247266e-19,0.734510047809358,0.604,0.422,4.8808101459993e-15,"5","Gsn"
4.27723344045177e-19,1.5944694793359,0.156,0.055,6.17076468453976e-15,"5","Cdc42ep1"
4.57285020172402e-19,1.22678173381773,0.235,0.105,6.59725098602724e-15,"5","Tapbp"
5.32950652982722e-19,0.699771615885988,0.63,0.458,7.68887907058173e-15,"5","Tmbim6"
7.4880737930452e-19,0.395902050416534,0.998,0.993,1.08030440612263e-14,"5","Rps27a"
1.17083956812449e-18,1.94397620455422,0.107,0.031,1.68917024493321e-14,"5","Hk1"
1.49088878408474e-18,0.813612481593394,0.456,0.281,2.15090524879905e-14,"5","Clic1"
1.66468252500251e-18,0.391102526293038,0.769,0.599,2.40163747882112e-14,"5","Cd74"
2.97923323811013e-18,1.63123998449609,0.12,0.037,4.29813979262148e-14,"5","Capg"
4.44449454801553e-18,0.686182684933111,0.602,0.436,6.41207228442201e-14,"5","Ctsd"
4.67300658675652e-18,1.01018678511558,0.359,0.205,6.74174660271363e-14,"5","Ehf"
4.88341146950186e-18,1.49308029258405,0.174,0.069,7.04529772705033e-14,"5","Pdlim3"
5.76820438275273e-18,1.27576271067672,0.272,0.137,8.32178846299736e-14,"5","1600014C10Rik"
8.2630346385612e-18,0.818179516431787,0.481,0.316,1.19210800730522e-13,"5","Arpc1b"
8.54212697186836e-18,0.745174544479861,0.563,0.401,1.23237265823145e-13,"5","Crip2"
1.52866013123411e-17,0.342999971279437,0.985,0.934,2.20539797133145e-13,"5","Tmsb4x"
2.82530294960998e-17,0.961615243278471,0.393,0.238,4.07606456540231e-13,"5","Oat"
3.76569154791027e-17,0.597162675287669,0.781,0.653,5.43276319617015e-13,"5","Apoe"
6.01730943156464e-17,1.8358631509191,0.12,0.04,8.68117231691831e-13,"5","Tst"
6.06658893513255e-17,1.36455296403307,0.202,0.089,8.75226785671573e-13,"5","Glul"
7.60051501706409e-17,1.37489788156055,0.187,0.08,1.09652630151184e-12,"5","Gm26532"
8.40904640338678e-17,1.78087444414999,0.111,0.035,1.21317312461661e-12,"5","Kcns1"
9.65633346770229e-17,1.00960629691676,0.402,0.253,1.39311922938541e-12,"5","Jund"
1.02880393344661e-16,1.32528284652051,0.181,0.076,1.48425543478342e-12,"5","Cxcl14"
1.14395893655823e-16,0.878368728260707,0.278,0.14,1.65038955777256e-12,"5","Psme1"
1.15048895584605e-16,0.579828012188986,0.772,0.675,1.6598104165991e-12,"5","Spint2"
1.41934957987786e-16,0.544211412553391,0.772,0.65,2.04769563888979e-12,"5","Plet1"
1.59039230079875e-16,0.423410595140559,0.924,0.877,2.29445897236236e-12,"5","Rpl35a"
1.86458274592546e-16,1.58065259030324,0.163,0.066,2.69003352754666e-12,"5","S100a1"
1.92666539447297e-16,1.74032034579936,0.109,0.034,2.77960016460615e-12,"5","Gstt1"
2.13473432880569e-16,0.537172571888361,0.769,0.649,3.07978121616796e-12,"5","Taldo1"
2.79518882728247e-16,1.35653378050495,0.181,0.077,4.03261892112041e-12,"5","Tsc22d1"
2.97678639270303e-16,0.377821798508816,0.931,0.86,4.29460972875266e-12,"5","Rpl18"
3.09181622948643e-16,0.40241232064892,0.848,0.717,4.46056327428008e-12,"5","Ddx5"
3.19137974321535e-16,0.805685774101262,0.454,0.298,4.60420355553679e-12,"5","Gm16136"
3.68643761389985e-16,1.0728565402527,0.281,0.149,5.31842354557331e-12,"5","Plxnb2"
7.38487482286669e-16,0.820448676891025,0.419,0.265,1.06541589069498e-11,"5","Myl12b"
8.11675914592164e-16,1.76490598407763,0.102,0.031,1.17100484198212e-11,"5","Cx3cl1"
1.11831490864882e-15,1.26626233270831,0.194,0.087,1.61339291870766e-11,"5","Cyb5r3"
1.55966098607022e-15,0.619749314035558,0.8,0.725,2.2501229046035e-11,"5","B2m"
1.7028255334899e-15,1.12236943312429,0.256,0.132,2.45666639716587e-11,"5","Pdzk1ip1"
2.40427448272976e-15,1.39757170732739,0.133,0.049,3.46864679623423e-11,"5","Gmds"
2.4995006079835e-15,0.267784966138188,1,0.995,3.60602952713779e-11,"5","Fau"
2.66563491877222e-15,1.52495519135688,0.137,0.052,3.84571149731269e-11,"5","Gclm"
2.66913673928548e-15,0.327883832969061,0.969,0.959,3.85076357376716e-11,"5","Rps21"
2.83091372583534e-15,0.502629898702759,0.748,0.633,4.08415923226264e-11,"5","Cox6c"
3.23444325472831e-15,0.282815206902948,0.993,0.985,4.66633128359653e-11,"5","Rpl13"
3.42202790874899e-15,1.8131364110853,0.109,0.036,4.93695966395217e-11,"5","Msln"
3.86135706491142e-15,1.02212894191753,0.269,0.143,5.57077983754771e-11,"5","Lamp2"
5.2903174234363e-15,1.63013742804894,0.109,0.037,7.63234094679154e-11,"5","Scn1b"
5.50775559945757e-15,1.0277466525533,0.333,0.196,7.94603900333744e-11,"5","Dsp"
5.83087451373871e-15,0.42487264379978,0.824,0.739,8.41220266097083e-11,"5","Rack1"
6.5268473638575e-15,1.31780772595837,0.161,0.067,9.41628269183721e-11,"5","Ahnak"
7.47262323605562e-15,1.61651414418496,0.131,0.05,1.07807535426574e-10,"5","Lamb2"
7.94373473483586e-15,0.766040624357028,0.411,0.259,1.14604261019477e-10,"5","Txnip"
1.04014766437474e-14,1.12386755895039,0.191,0.087,1.50062103539343e-10,"5","Ifitm2"
1.04535359979151e-14,0.36564746967107,0.92,0.878,1.50813163841921e-10,"5","Rps15"
1.05304205615325e-14,0.363012956090533,0.939,0.868,1.51922377441229e-10,"5","Rpl13a"
1.17449355569316e-14,0.43754223209006,0.909,0.83,1.69444185279852e-10,"5","Actg1"
1.35644618377475e-14,0.868669277220669,0.443,0.299,1.95694490933183e-10,"5","St6galnac2"
1.44012715578721e-14,0.860340441415357,0.307,0.172,2.0776714476542e-10,"5","Sf1"
1.45263446563611e-14,0.789573576438529,0.467,0.315,2.09571574357322e-10,"5","Aldoa"
1.46910233588824e-14,1.04265640174045,0.498,0.368,2.11947393998597e-10,"5","Ifi27l2a"
1.71361872643644e-14,1.06482238435055,0.269,0.143,2.47223773662986e-10,"5","Tmem256"
1.97764414801906e-14,1.65515969452337,0.107,0.037,2.8531472123471e-10,"5","Nr1d1"
2.04035745907636e-14,1.08447048611761,0.233,0.119,2.94362370620946e-10,"5","Calm2"
2.47736230611275e-14,0.947897888721069,0.285,0.157,3.57409059902887e-10,"5","Pon2"
2.62643564385403e-14,1.43452811022894,0.193,0.091,3.78915870338821e-10,"5","Acsl1"
2.78812143114126e-14,1.25149258580616,0.163,0.07,4.02242278870749e-10,"5","Actn1"
3.22700437991646e-14,0.458567794022978,0.83,0.751,4.65559921890548e-10,"5","H3f3b"
3.35015149328557e-14,0.750458792588942,0.481,0.334,4.83326355936309e-10,"5","Lamp1"
4.82431764926428e-14,0.817055185200031,0.42,0.279,6.96004307259358e-10,"5","Clstn1"
5.00602614206393e-14,0.28605316761254,0.998,0.992,7.22219391515563e-10,"5","Rplp1"
7.97667060495466e-14,0.482599065049421,0.793,0.708,1.15079426817681e-09,"5","Rps9"
1.08664454757996e-13,0.739450990520935,0.426,0.283,1.56770208879361e-09,"5","Nenf"
1.16839794720623e-13,0.461673418141539,0.774,0.663,1.68564771843442e-09,"5","Cox8a"
1.19650589860503e-13,1.61998947267285,0.111,0.04,1.72619905991747e-09,"5","Tspan3"
1.72880048393154e-13,1.50395389042764,0.109,0.039,2.49414045816803e-09,"5","Hes1"
2.01276352918467e-13,0.457484708991751,0.807,0.742,2.90381394355472e-09,"5","Atp5e"
2.05189702407694e-13,0.389533776585845,0.883,0.831,2.9602718366358e-09,"5","Ndufa4"
2.88269711557979e-13,0.287931630060483,0.97,0.94,4.15886712864696e-09,"5","Rpl11"
3.13788889083056e-13,0.374343664971401,0.906,0.852,4.52703230280125e-09,"5","Rpl19"
3.31427842614351e-13,1.1593551069539,0.181,0.085,4.78150948539725e-09,"5","Six1"
3.45543379226716e-13,0.582860272319616,0.669,0.541,4.98515433210383e-09,"5","Cd24a"
3.89746971911942e-13,0.313421762657687,0.993,0.991,5.62287956377359e-09,"5","Eef1a1"
4.15861654238968e-13,0.394302264727189,0.833,0.727,5.99963608570559e-09,"5","Rps19"
4.20210899406924e-13,1.08551385646409,0.204,0.101,6.06238264574370e-09,"5","Hadha"
4.40257323565738e-13,0.603459274384644,0.559,0.419,6.3515924070829e-09,"5","Tubb4b"
5.48598303480898e-13,0.933656733851723,0.311,0.185,7.91462772431891e-09,"5","Gstm2"
6.25434162325502e-13,1.1870855526005,0.165,0.075,9.02313865987002e-09,"5","Gtf2i"
6.27347839536376e-13,1.52352918052526,0.122,0.048,9.05074728099129e-09,"5","Mgll"
6.27962833231178e-13,0.400582341728974,0.863,0.812,9.0596197950262e-09,"5","Rps11"
8.22249081553704e-13,0.295422318438604,0.961,0.93,1.18625874995753e-08,"5","Rps10"
8.58240627057616e-13,0.766927981662843,0.456,0.32,1.23818375265602e-08,"5","Perp"
9.31442517927058e-13,0.551688330363586,0.607,0.467,1.34379212061337e-08,"5","Gnb2"
9.50585776399799e-13,0.332252401335356,0.876,0.802,1.37141009961199e-08,"5","Rpl7"
9.99666321201453e-13,0.41806443679072,0.804,0.723,1.44221860159734e-08,"5","Eif5a"
1.13775819601518e-12,0.697274369842388,0.556,0.427,1.64144374939111e-08,"5","Ctsl"
1.15309989135992e-12,0.36703524072903,0.931,0.891,1.66357721326496e-08,"5","Rpsa"
1.43245030835453e-12,0.349040112541243,0.896,0.852,2.06659605986307e-08,"5","Rpl28"
1.52677506195407e-12,1.21342042329416,0.161,0.073,2.20267838188114e-08,"5","Cdh1"
1.58028382155503e-12,0.299632711548926,0.941,0.906,2.27987546935744e-08,"5","Rpl22"
1.70000326500151e-12,0.51175569360202,0.648,0.509,2.45259471041768e-08,"5","Atp5a1"
1.77782592425025e-12,0.837502519577301,0.352,0.224,2.56486946091584e-08,"5","Foxc1"
1.80182918338694e-12,1.51966089168737,0.106,0.039,2.59949896287234e-08,"5","Tspan33"
1.81757498025056e-12,0.755609418611574,0.367,0.235,2.62221542400748e-08,"5","Tpi1"
1.87913403287703e-12,1.03347206426654,0.196,0.097,2.71102666923169e-08,"5","Itgb1"
1.91220689456341e-12,0.275614467465923,0.987,0.976,2.75874088678663e-08,"5","Rpl37"
2.13827250049918e-12,0.573752194651046,0.493,0.347,3.08488573647017e-08,"5","H2afz"
2.24594469957506e-12,0.509555235528442,0.411,0.269,3.24022441807694e-08,"5","Tmsb10"
2.31051496693618e-12,0.443561186056459,0.961,0.939,3.33337994279883e-08,"5","mt-Co1"
2.32363169890611e-12,1.11251617265735,0.15,0.066,3.35230345201184e-08,"5","Add3"
2.51793955982564e-12,0.429558168564322,0.815,0.75,3.63263140296044e-08,"5","Esp4"
2.6998786019041e-12,1.20228820014561,0.181,0.088,3.89511485896705e-08,"5","Cat"
2.95747758069889e-12,1.17293047452615,0.183,0.09,4.26675290567429e-08,"5","Nr2f6"
3.23995063956942e-12,0.481184188494101,0.783,0.697,4.6742767877068e-08,"5","Oaz1"
3.6413484156836e-12,0.741059242123264,0.446,0.317,5.25337335930672e-08,"5","Bsg"
4.20636744152393e-12,0.698961316038301,0.344,0.214,6.06852630788657e-08,"5","Ctsz"
4.45142965360482e-12,1.41478099735962,0.113,0.044,6.42207756125568e-08,"5","Postn"
4.58974438380776e-12,0.880450744981317,0.269,0.154,6.62162422251946e-08,"5","Mif"
4.83691661530639e-12,0.31904746474631,0.952,0.927,6.97821960090252e-08,"5","Rpl34"
4.90318291077588e-12,1.40947797393694,0.102,0.037,7.07382198537636e-08,"5","Nrbp2"
5.40416613500595e-12,0.987374821370075,0.185,0.091,7.79659048297309e-08,"5","Ifi35"
6.46886396066345e-12,0.905672617451847,0.224,0.119,9.33263003604915e-08,"5","Ppp1r37"
7.62122308216791e-12,0.961717461790439,0.239,0.132,1.09951385406436e-07,"5","Tpm1"
7.81127121766952e-12,1.26227304899471,0.152,0.069,1.12693209857318e-07,"5","Pkp4"
7.97493779179697e-12,1.01487418769885,0.156,0.071,1.15054427522255e-07,"5","Kcnn4"
8.00355448339476e-12,1.4144087369935,0.109,0.042,1.15467280531936e-07,"5","Pbx1"
8.05714811330253e-12,1.40471731401492,0.109,0.042,1.16240475830616e-07,"5","Elf3"
8.31034940204401e-12,1.1295318577103,0.183,0.091,1.19893410823289e-07,"5","Stard5"
9.47988575846008e-12,0.822601569759717,0.33,0.21,1.36766311837304e-07,"5","Pkm"
9.52598267433048e-12,1.30151468058757,0.133,0.057,1.37431352042566e-07,"5","Twsg1"
9.94549062850694e-12,0.334450009449103,0.93,0.862,1.4348359329747e-07,"5","Eef2"
1.11965646008913e-11,0.575513639681748,0.413,0.27,1.61532837497059e-07,"5","Ctsb"
1.15792395622697e-11,0.363940522033466,0.83,0.755,1.67053689164864e-07,"5","Eif1"
1.20477116134801e-11,1.2008092712197,0.115,0.046,1.73812335447678e-07,"5","Bex3"
1.20612497487144e-11,0.964157629590965,0.293,0.18,1.74007650124702e-07,"5","S100a11"
1.29242630363302e-11,0.303354434312332,0.92,0.895,1.86458342825135e-07,"5","Rps3"
1.29781348782859e-11,0.814817967993002,0.302,0.182,1.8723555188903e-07,"5","Sat1"
1.35471109360976e-11,1.23752434074595,0.13,0.055,1.95444169475081e-07,"5","Pbxip1"
1.54378144773934e-11,1.27848863504157,0.124,0.052,2.22721349465355e-07,"5","Trak1"
1.58268632195157e-11,0.631973502163623,0.465,0.337,2.28334155667953e-07,"5","Atox1"
1.60221395177628e-11,0.993787400130189,0.215,0.114,2.31151406822764e-07,"5","Rrp1"
1.63237851014139e-11,1.07114027185985,0.215,0.116,2.35503247658099e-07,"5","Sdc4"
1.64941726093338e-11,1.0894932768776,0.209,0.111,2.37961428234858e-07,"5","Anpep"
1.99790637642756e-11,0.595529280683158,0.533,0.397,2.88237952927204e-07,"5","Arf1"
2.54084932119432e-11,1.08824364921967,0.144,0.065,3.66568331568705e-07,"5","Bad"
2.55544081079545e-11,0.987932757125084,0.174,0.085,3.68673445773459e-07,"5","Sharpin"
2.9935724412774e-11,0.688648895603146,0.393,0.26,4.3188269610309e-07,"5","H2-T23"
3.18815872417101e-11,1.13013526137495,0.196,0.103,4.59955659136151e-07,"5","Ptms"
3.44133895093764e-11,0.341724519912248,0.856,0.805,4.96481970451774e-07,"5","Cox4i1"
3.76669362300418e-11,1.46021242660662,0.106,0.042,5.43420888990814e-07,"5","Srgap2"
3.80423745114499e-11,1.19863532735236,0.174,0.088,5.48837337076688e-07,"5","Prrc2b"
5.73365208086839e-11,0.423403247287098,0.828,0.789,8.27193985706883e-07,"5","Rps2"
6.01344685195765e-11,0.351808480149061,0.891,0.836,8.6755997733193e-07,"5","Rpl15"
6.5408967006551e-11,0.722296663964031,0.359,0.236,9.43655167003511e-07,"5","Ywhae"
6.91096763298687e-11,1.1993865864327,0.15,0.071,9.97045300411016e-07,"5","Mtus1"
9.09567668487344e-11,0.892910736236394,0.265,0.158,1.31223327532669e-06,"5","Capns1"
9.10108152264538e-11,0.675381614099038,0.285,0.17,1.31301303127205e-06,"5","Tmem50a"
9.72536133298103e-11,1.10574254151506,0.144,0.067,1.40307787950917e-06,"5","Rtn4"
9.76644751561995e-11,1.13263776857812,0.152,0.072,1.40900538307849e-06,"5","Ggh"
1.08207890246686e-10,0.557412279222249,0.543,0.415,1.56111523258895e-06,"5","Bri3"
1.112345519887e-10,0.264752950446119,0.946,0.91,1.60478088154098e-06,"5","Rpl30"
1.11847368108307e-10,1.34836645963356,0.117,0.049,1.61362197969854e-06,"5","Chmp2b"
1.15939878525278e-10,1.1669892733689,0.13,0.057,1.67266462748418e-06,"5","Slc25a4"
1.17903779266252e-10,0.932747345736519,0.254,0.151,1.70099782347422e-06,"5","Cebpb"
1.19080728833258e-10,0.341718188786551,0.924,0.885,1.71797767487741e-06,"5","Rpl9"
1.23359890371648e-10,0.445152393513947,0.689,0.572,1.77971313839176e-06,"5","Ppib"
1.45278541183084e-10,1.0316601208533,0.165,0.082,2.09593351364836e-06,"5","Cndp2"
1.47311959811282e-10,0.867612064925234,0.269,0.162,2.12526964419736e-06,"5","Prdx2"
1.48122882832677e-10,0.505886971755325,0.554,0.422,2.13696883062703e-06,"5","Sqstm1"
1.4817720661354e-10,0.457677004147538,0.806,0.732,2.13775255981355e-06,"5","Rpl39"
1.60816936614192e-10,1.06224844068672,0.124,0.054,2.32010594453296e-06,"5","Cnn2"
1.65103182936049e-10,1.13892403142555,0.172,0.088,2.38194362021837e-06,"5","Ddr1"
1.72584208679498e-10,0.623893674550558,0.52,0.394,2.48987237861911e-06,"5","Aldh2"
1.81378124677713e-10,0.533937827925439,0.556,0.416,2.61674220472536e-06,"5","H2-Eb1"
1.90991322233271e-10,1.00946102632729,0.176,0.09,2.7554318058594e-06,"5","Nfe2l1"
1.91087756141595e-10,0.271588386195865,0.926,0.877,2.75682305785479e-06,"5","Rpl8"
2.00267589156291e-10,0.948605820940431,0.165,0.082,2.88926050875781e-06,"5","H2-Q6"
2.02290088905865e-10,0.637122650262394,0.437,0.313,2.91843911264491e-06,"5","Mt1"
2.09217689182583e-10,0.479325231801481,0.631,0.517,3.01838360183712e-06,"5","Rpl3"
2.36949899718318e-10,1.33806145124182,0.124,0.055,3.41847620323618e-06,"5","Ncstn"
2.51657739189801e-10,0.494747245639783,0.687,0.613,3.63066620329126e-06,"5","Vamp8"
2.85199120416154e-10,1.08201169550815,0.161,0.08,4.11456771024385e-06,"5","Nptn"
2.91240416792719e-10,0.468865201935422,0.631,0.508,4.20172549306856e-06,"5","Rpn2"
2.92479298881609e-10,0.648929458634177,0.5,0.385,4.21959884496497e-06,"5","Rac1"
3.13608145293151e-10,0.732228933445811,0.359,0.243,4.52442471214429e-06,"5","Jup"
3.1549062748701e-10,0.620142698209707,0.435,0.313,4.55158328275509e-06,"5","Cd82"
3.16218098949719e-10,0.44636218481026,0.691,0.594,4.56207851354759e-06,"5","Smdt1"
3.16313738101386e-10,0.868425171547044,0.233,0.134,4.5634582995887e-06,"5","Stub1"
3.260545646985e-10,1.26269830914249,0.104,0.042,4.70398920490526e-06,"5","Wbp4"
4.00360992550273e-10,0.727051744643847,0.369,0.25,5.77600803952278e-06,"5","Vdac2"
4.07601626690368e-10,1.15584515973944,0.144,0.069,5.88046866826193e-06,"5","F11r"
4.39198745380228e-10,0.58549673329193,0.522,0.398,6.33632029960055e-06,"5","Pdia3"
4.40263620648584e-10,1.2228355775497,0.109,0.046,6.35168325509713e-06,"5","Cish"
4.45053334637876e-10,0.964269912501101,0.165,0.083,6.42078445882064e-06,"5","Chd4"
4.46007611838969e-10,0.990457757618711,0.211,0.118,6.43455181600081e-06,"5","Ctnna1"
4.46134567492731e-10,0.40563258449186,0.774,0.704,6.43638340521763e-06,"5","Rpl31"
4.81917896904676e-10,1.11992671682856,0.146,0.07,6.95262949864376e-06,"5","Tcirg1"
5.04590296984975e-10,0.921019818835846,0.213,0.12,7.27972421460223e-06,"5","Dbi"
5.5527833342707e-10,0.867853580794365,0.174,0.09,8.01100051635234e-06,"5","Arl6ip5"
5.70543462233377e-10,0.78229681801555,0.239,0.137,8.23123052964093e-06,"5","Tubb5"
6.15005328442468e-10,0.768825592654448,0.337,0.226,8.87268187343949e-06,"5","Myl12a"
7.21711278669585e-10,0.977606982435501,0.185,0.099,1.04121286173661e-05,"5","2610507B11Rik"
7.30788014878624e-10,0.604319670716087,0.433,0.307,1.05430786906539e-05,"5","Tmem134"
7.43140403895904e-10,1.07791458223728,0.156,0.078,1.07212866070062e-05,"5","Pea15a"
8.45628173485263e-10,1.23710703513415,0.113,0.049,1.21998776588719e-05,"5","Myh11"
8.46797807778625e-10,1.19918896148672,0.106,0.044,1.22167519728222e-05,"5","Gucd1"
9.28647379012872e-10,1.13263776857812,0.115,0.05,1.33975957370187e-05,"5","Ccm2"
9.70764431212247e-10,1.02016303931971,0.215,0.124,1.40052184490991e-05,"5","Tmbim1"
1.01509797559505e-09,1.27547254674957,0.1,0.041,1.46448184939098e-05,"5","Map7d1"
1.0362758351663e-09,0.876072858073883,0.207,0.116,1.49503514739442e-05,"5","Mat2a"
1.09899232792601e-09,0.698741242047959,0.378,0.262,1.58551623149886e-05,"5","Ywhaq"
1.15362770075094e-09,0.95937705457255,0.152,0.075,1.66433868387338e-05,"5","Mta2"
1.27784916148784e-09,0.979286991671322,0.174,0.092,1.84355298527851e-05,"5","Aopep"
1.31092393778608e-09,0.61707339334531,0.394,0.274,1.89126996504397e-05,"5","Itm2c"
1.43416306680624e-09,1.01455169865542,0.143,0.069,2.06906705648137e-05,"5","Pnp"
1.52233922336601e-09,0.330009352134683,0.906,0.878,2.19627879755014e-05,"5","Rps16"
1.65273879781432e-09,1.26927246059996,0.126,0.059,2.38440626360672e-05,"5","Rras"
1.75523394626537e-09,0.306650168370361,0.856,0.791,2.53227601427705e-05,"5","Rps13"
1.80776698135758e-09,0.756770866579953,0.257,0.156,2.60806542400458e-05,"5","Prdx5"
1.96116880015774e-09,0.992156545028288,0.17,0.09,2.82937822798758e-05,"5","Id2"
2.06195340490936e-09,1.21879441232783,0.113,0.05,2.97478017726273e-05,"5","Rnase4"
2.15489495410583e-09,1.22417131804406,0.106,0.045,3.10886695028849e-05,"5","Cdc42ep4"
2.29653602647666e-09,0.521835262921703,0.259,0.156,3.31321252539788e-05,"5","Hnrnph1"
2.34591438395004e-09,0.964693131264047,0.215,0.125,3.38445068172473e-05,"5","Malat1"
2.50800813751181e-09,1.05171777319455,0.133,0.064,3.61830333998829e-05,"5","Gpd1l"
2.82472322418972e-09,0.953314069133557,0.2,0.113,4.07522819553851e-05,"5","Clptm1"
3.06428091613289e-09,0.580493893055091,0.346,0.232,4.42083807770492e-05,"5","Gapdh"
3.1045818938928e-09,1.18239080377522,0.104,0.045,4.47898029831914e-05,"5","Fam20b"
3.20481903181544e-09,1.15453037442696,0.13,0.062,4.62359241720014e-05,"5","Atp6ap2"
3.34023561506362e-09,0.722417285597051,0.33,0.222,4.81895792185228e-05,"5","Cpd"
3.41077863610843e-09,0.34555210299823,0.843,0.811,4.92073033831363e-05,"5","Rps15a"
3.53909965963492e-09,0.695704774180061,0.285,0.18,5.10585907895531e-05,"5","Pam"
3.58802861456907e-09,0.614895485765218,0.319,0.209,5.1764488822388e-05,"5","Gnb1"
3.63716574270892e-09,0.915566987509866,0.157,0.081,5.24733901700616e-05,"5","Impdh2"
3.71967138188135e-09,0.985796380248848,0.148,0.075,5.36636990264023e-05,"5","Ces1e"
3.8106849199677e-09,0.854877256966325,0.263,0.164,5.4976751340374e-05,"5","Apod"
4.12717843891877e-09,0.352703773600176,0.815,0.742,5.95428033382811e-05,"5","Rps26"
